ID	Contributors	SeqSeeds	Proportions
Y1tSeqV	y9QM96R,nrlPc39,twwvguy,Jx6Kpi1,luTGbfN	2846127130,1984048102,4024719373,1727109240,773546924	0.660,0.100,0.080,0.090,0.070
dts5pTe	gnQcrGJ,lv54DZe,OVaeKLH,2ZbPpSu,NVn6QoC	69130509,1133600932,3924592944,4225507869,878431495	0.020,0.570,0.040,0.030,0.340
rwGl2Ee	yMt0IuC,KsptOLH,hBpzlXf,EWvD7LP,FsH4ewQ	2689929981,547627460,2222446073,9263239,2733856837	0.020,0.080,0.140,0.100,0.660
wtPPOcl	Cufc7Jt,FzdT9Qg,q7UZCn6,YezEwVg,0RnnMP5	2270619408,1533742114,3687298818,2314041067,1128887708	0.040,0.330,0.030,0.480,0.120
aORH62u	s0awSNi,9lnzWME,mK06kD1,oU6Zjy6,OHTgzmQ	3667982386,310074472,1553276079,1186144110,865691933	0.100,0.180,0.320,0.220,0.180
i1Z209u	BhjWoij,EbZMMDc,0AVzQsX,Wxthk3S,zrokc4C	4018111630,3816965685,646849014,1903567260,4278570630	0.300,0.090,0.040,0.410,0.160
Fo7J7W2	vRGEvOx,2GxyHRR,OUmCBSR,gMV5JwW,gzhkmvZ	2508290231,2716377049,51215114,2387377728,1767916770	0.100,0.030,0.430,0.350,0.090
wCOqHcp	Ooz4jTK,4FabypP,xayscda,GbB6Uo3,QPz1by5	283779459,1380991214,3167115401,1806994618,1099344654	0.110,0.010,0.370,0.480,0.030
jK0owqd	SmcEJEY,PmqK8r4,ba5NoQW,3eZMvVa,K5J7rqR	2569975107,2153228178,2150203332,556283477,871580156	0.330,0.020,0.040,0.320,0.290
ZuXwZ1q	0u3WDiq,nCx3D6f,4fvHPPG,DV4Kwmp,HHQAmLl	2654433285,234895866,1879866076,25266066,2259737999	0.480,0.040,0.010,0.270,0.200
bbMRWb7	Bi0aOaQ,qj1tahY,hY1t2AG,JUHxQZJ,YOaC6dq	714670591,2099086935,2876370812,3437075576,84777574	0.120,0.330,0.010,0.060,0.480
IxmdxGW	nEJJhuQ,kZwChwh,7fCFwAO,qdoHgsq,nca8yKy	3046909007,1429454025,730402525,1964868072,1019709863	0.230,0.130,0.410,0.140,0.090
kZWXpRw	PaLbiDG,QX0IH8d,rxDSnRm,4cWlsKL,sVx6Qvv	1508854455,3805205267,3937523751,424055896,3441906535	0.220,0.080,0.460,0.020,0.220
zjN2FZT	ipmTJcO,PreCMlb,3NmegJa,0bT8WmQ,8OqJ9TV	1454934587,322349159,555583502,3151972207,1908388881	0.060,0.200,0.450,0.040,0.250
WKBu0ke	ukK6c0g,e2RTaUa,jXbfpzp,NGS4OYj,7bOcbcF	318046094,950222954,3540118621,804723414,1244605967	0.550,0.080,0.020,0.090,0.260
1mlkFey	gOignpY,ZQOFYAl,GVK13nE,q4FA2oj,ugPVON4	2294519220,4006461143,3896508554,3359787675,1795490379	0.020,0.170,0.280,0.380,0.150
0i9QbUX	GZrEoi8,Qwm5eEP,oCOYket,JZEHK2U,VKE8EhV	3728739229,859882406,2376335744,2142758998,3087934181	0.240,0.160,0.170,0.330,0.100
8NuOV69	WjBBrd1,DNDrq45,rrM1kFP,0blpTHc,xjM5Auy	1507614496,2532919424,272646632,4085984681,1428122186	0.010,0.280,0.320,0.140,0.250
JHCcZMv	XpXIQIE,oa7Pzvs,LH7WAIW,41ojmug,eISRTYy	4032424880,1837255132,996218673,882049820,2142949336	0.320,0.090,0.260,0.150,0.180
4fa9IZV	Vqq66Gz,SLbka9R,s0acIrt,UNpr8mx,xT0jmBH	4117524034,2397764986,2199791429,616961533,513777856	0.170,0.510,0.200,0.110,0.010
uT9u7uQ	WLLLFBd,HToNeV8,8SqESQ4,9lL27iD,0vncYwi	532396134,2443708839,1233837022,2058430820,3536507097	0.270,0.110,0.030,0.090,0.500
eZTkBn9	qffcuq8,994BFdf,bCrpbof,Jb92qe7,hMPS7CS	3915387951,100742444,393699991,1241667804,908138016	0.390,0.060,0.400,0.030,0.120
2M5xWUp	ibvtQoq,tf00IJL,rkSEQrm,rgKRR1o,prmUygS	3899066642,2690856819,873227722,1363668270,2003255314	0.010,0.070,0.040,0.110,0.770
aHO2OUM	ssBFCwH,vZdGa18,S7H2Pud,Uc76CJq,xkjaSyZ	3732839912,3174766928,2275905006,2029588891,2169217975	0.190,0.280,0.330,0.160,0.040
jbBPdHB	ycGMzi3,pa4oNHy,Jf81Cky,XK5G0Oc,UcrOHvQ	2680690293,1420968644,920740673,579395104,2223801791	0.320,0.520,0.100,0.040,0.020
NsIgveY	iNhO49R,wZ2bxTq,a2MW6bG,tlPE7bo,VFGnjif	2132792049,1767767612,2802953229,3134237996,1100196306	0.010,0.220,0.030,0.090,0.650
GRluOnB	hrotUe9,lb6MEds,nK5PU2x,NQDzjun,sKziKcV	4089427321,3279154583,1715477044,3219555945,3735197810	0.100,0.280,0.080,0.130,0.410
hsWcNbP	oFv71RI,LV114Ob,EHvgy9I,MXpwFvm,vqtIQGQ	3652155811,1866754139,1953032262,1376948537,1442175313	0.180,0.050,0.120,0.160,0.490
rYJ9BQo	dB4OJOX,JpMUjiG,oE3POxW,xChN7EU,8ro45Yp	2568428900,765006152,3802947323,1249931400,2221478555	0.100,0.110,0.130,0.610,0.050
hXwAcwr	UgE0EAT,r8WUZvA,czriEZw,0Dg1Ugm,lWdS9ep	1760835750,1040471665,1518439442,1097004912,1153720511	0.110,0.160,0.100,0.320,0.310
Hfo0VlQ	3dylCvu,tZPHdKx,OX8r3wT,JVQWahG,YI9j1qW	4029299985,2994789881,1949722296,3384034453,1085305120	0.530,0.040,0.220,0.120,0.090
M1sIsma	8rIff1e,RpHzoeQ,L47XuO3,y0LQ7Gp,MqW8Mvp	1110611675,3493151686,414082512,980270206,2688236702	0.210,0.060,0.640,0.020,0.070
lrXDjuZ	HIrP3vk,Sfdh2OI,gSNVAYq,EBz3UGp,WIgwIKW	1024670581,1812581372,439035622,2437667681,3757337374	0.290,0.010,0.530,0.090,0.080
0Xbald6	J0ICudR,zM2bi4k,IR3BjBS,j3rdwOR,rpwE203	4021344223,1198832205,1283854009,2669845777,2171544414	0.110,0.150,0.120,0.230,0.390
Nx3bPe4	KeE7qrg,xWhQVtz,06ABzD4,XUpwnSW,Uhvyn0M	3372084427,3911598988,3609634483,2466120003,3271251700	0.030,0.190,0.150,0.540,0.090
T17KQfk	eBGthAe,LU1Wazq,gLL5RzV,FDZySp5,y9Yzw0W	1165332310,3241201996,3119082310,510436293,2736619219	0.120,0.070,0.360,0.070,0.380
Vy869YN	AlKQBrg,86hP3q2,5fHSDlI,x4iydvn,CbBf3dU	367322230,2325237910,550496048,2966116060,245552520	0.370,0.210,0.060,0.220,0.140
HgQrr27	5avUREf,8EAeAu0,AkESJB1,CN5EWJX,FKDRPQW	891405113,1852899188,548970044,829361920,2492965951	0.110,0.030,0.300,0.050,0.510
FXOmKVD	Z78sKnQ,wncX9fD,hm61dhW,VdoI4kF,FBAgQQ1	690296490,2599023587,3951628269,1507074563,4061001798	0.040,0.180,0.180,0.480,0.120
u7tGKNn	BTLvA3z,gF4zrVr,9cTsWEW,UxXJ7Fz,ydCUPaP	2497943991,3373096474,630089720,1116536089,3593671868	0.280,0.170,0.160,0.270,0.120
c13XkMP	WGit9Sd,6fwtUDW,6yYxdL1,FcN4P9x,fWHlcrA	3172422599,1017758535,3213917360,3383332194,1498393427	0.340,0.380,0.180,0.080,0.020
g2wgToS	S5iv6Ff,gW6XsII,B7qNx0o,aW2TrQF,G0CPMfB	866554204,4199253521,3242137191,3293238773,774681893	0.280,0.040,0.130,0.510,0.040
EVUPhVa	QRRfkny,PaWcSnt,zTfNaAf,dNzsbzi,1Mvg6Is	1685816127,2683360010,3951372471,2939616971,2792221119	0.120,0.080,0.340,0.210,0.250
6TrtHIz	UWirTfL,VGNkQJ2,efViC7W,NZVOK3X,DPdTHYL	348765996,3863817233,1401053491,3195055104,2172147249	0.530,0.030,0.200,0.040,0.200
LQysVqv	m2vsEIP,Rwmzg55,H55rwaY,krArG7b,I6t1H3z	818422933,3083068385,2976669696,91300586,406431982	0.020,0.470,0.030,0.440,0.040
lW3dTIo	P9k2VPE,UxESwSx,Tu9bTTP,UeXLt6F,uU3CmRU	2125301223,2826216149,4082253697,1437817140,4122919410	0.050,0.590,0.200,0.020,0.140
74g5IfQ	RNqD0Xn,GPQNajk,phapNnw,4svR06q,wnrd1Ec	4281950514,3508850029,2525076706,3596576678,845892154	0.060,0.040,0.680,0.080,0.140
1v4XwXA	gllWmd1,blgDGHh,8lF2iWI,SHMc9rc,UKJLCIQ	3788805201,1682319404,412222022,404399355,1943151202	0.080,0.430,0.070,0.070,0.350
1IZINv0	NwvJkN7,oZlRu7C,INrK3iL,dKXyLkm,rLetV9O	996111853,3094142194,1694153263,263310812,620493478	0.160,0.060,0.030,0.330,0.420
cbbQaJK	3h7zaLz,5oblYi7,JKhHP3E,xo80u0e,dhWg1OZ	2672773321,1846022299,1856644285,796741805,921375961	0.060,0.240,0.040,0.120,0.540
wyS6shY	WktSPgM,tEkZ1lK,VQ2vRjf,qDTZ4ep,IHsRKjr	1457475895,3873600813,4097154660,2346050298,712590321	0.190,0.140,0.440,0.010,0.220
DQ8Ae1U	xEjM3GJ,3vtrgvi,6t1Gh8V,2pdwnBb,U0pAmSn	4150240906,726871815,3124927345,139354490,1242104545	0.090,0.100,0.520,0.230,0.060
qafuhQb	LOfhkgI,06B9mm3,G8R6B2H,3uQbGRU,d42ORsF	4040557098,2919485173,668450502,937393308,2879066645	0.020,0.260,0.080,0.570,0.070
Vkly6By	J801tj8,7KBel49,8nGk7qI,840EF0c,9qbBFWP	694580620,247557550,3929740174,1566243276,433581660	0.290,0.190,0.300,0.170,0.050
8VGZFtv	ZxE7w7y,Q6gPp6j,lqWoIw7,3XRizAA,uZ8Io9a	1970961782,2119518898,1487063686,3050342715,433721606	0.230,0.170,0.050,0.350,0.200
kDTZR3W	ZvlAHFl,zQIMmRv,XKwmTeD,wVg7cY8,sDcyq1D	3925100059,2993848601,571854186,1788273546,1860652448	0.060,0.140,0.280,0.080,0.440
HRvKg6U	6X2CUCP,VvueDrG,ZQ0CCLm,urK4dMn,8SQauy0	2464148890,3175109597,3982652870,2660266598,2022279841	0.070,0.170,0.120,0.490,0.150
vzHaxLC	1Gd7WsR,5izOFjm,3opSAMx,CiFcvMF,peleMnr	3912023044,2291468088,884943755,1522084391,2239514639	0.090,0.150,0.230,0.470,0.060
H25T5Wj	lmuZFcP,1NBZBiY,AKhnWK8,LXap6sV,d3Rrr43	2543121019,2754437868,1794404140,2764117210,3146319495	0.280,0.090,0.490,0.130,0.010
LoEPLuv	8XY4gid,eC8elQd,cHeQuYJ,b9CfGpg,wH2xaq1	385412829,3276508210,1823707304,1166227849,55609986	0.640,0.060,0.080,0.150,0.070
4u7nbQY	nrdNTIs,HpLwvUd,gDsBIEC,b7NJbel,WquB99A	3879574793,975140467,487426783,523303487,440958504	0.020,0.050,0.190,0.170,0.570
9KfDg6W	XDdfWuv,4pjWUhD,Bglc9pC,uzw5d6P,ry5T53y	786782750,3509869651,3612258491,2453131432,2190984371	0.180,0.100,0.450,0.140,0.130
lSXEj7e	NnRy8lJ,iX7XLKX,LImAJAL,LuM456s,5Yi3Kij	3381735125,3888090656,937710530,427931668,1655105391	0.100,0.200,0.030,0.570,0.100
eoOD6p1	gvvJuLT,v2ZANZ4,e3ezt0E,lxkEDEe,f3UFwJv	2446388581,1389010587,2464162016,1770400431,4209497236	0.710,0.020,0.230,0.020,0.020
Q5F16D4	y59HNHg,JhVU2Az,Fx9VGpo,HrEBhRX,WFydMbk	506034397,1809550978,3042463659,1498181543,3574223236	0.070,0.170,0.260,0.190,0.310
xNtIIUg	MT94BZi,1XekN9J,TuK7LKc,jO6M6Ji,TSyEi2S	2654218466,2696251106,1293967311,2963290709,2713559178	0.240,0.010,0.360,0.160,0.230
dCYgD7S	4LNNEjS,lsCY8Ly,s2rz36a,z47XjLg,LGydhpR	4010384663,3150253116,2511220236,1582454167,4237151166	0.040,0.240,0.040,0.330,0.350
ZlmNpTc	7bMVWna,uoRYX2V,VDNVS1z,IKZ14kP,vJmGYyc	1379858369,888917062,2628167870,3480446191,1521502606	0.280,0.350,0.170,0.110,0.090
O23ajSZ	YgrydQo,tb5SdWf,z6naKeJ,TCA6v3x,UeLmJHk	3041360402,2643871186,1768349988,3186028653,2013053602	0.030,0.020,0.210,0.420,0.320
mHmG5Z5	eI4j2jG,QVpoUSP,mrpfHTd,nBVLEBG,rKX4XIG	2567883275,2672479778,2469073613,815637096,3581944193	0.540,0.020,0.110,0.200,0.130
IJ7LT1L	bM3j1Mq,2PwjnZx,LlX5bLS,uaIhG48,dQQXMrh	2184199120,3013430818,2897535352,4182631817,645872898	0.090,0.150,0.170,0.540,0.050
hxqX7fB	n2Tzip9,FZ9qWEp,o9BMkDj,tf1HSZp,mjuznNC	605248109,3325515938,1458457919,357800043,4140924335	0.260,0.420,0.010,0.290,0.020
br5mhWz	xlNX94R,x9XJprM,XRmPFpb,tv6ZvHt,AJZ3rUA	3949464206,3926766622,1665020662,2323411058,2369742897	0.430,0.130,0.050,0.040,0.350
8czVEWv	FtgvofE,wXisY90,4olxx2W,zPzYsD8,Uc2aPca	1921250117,249262478,630684871,2176485826,1971116047	0.020,0.160,0.260,0.480,0.080
B0BKgXQ	vdDW1Or,Gdk5WJG,4xiJNdz,LNnhfN0,PECoXr0	833999890,3217175780,2200806578,1693024800,4272582973	0.020,0.730,0.120,0.060,0.070
pz1s8Aq	0nxx9j6,z6ln9L1,IFRmnGI,8q6AlIN,tcfgW87	2436550357,899584423,1623990668,1758953563,2876582390	0.150,0.100,0.260,0.130,0.360
KyuiCK0	AkBnjQx,WxH4KOb,uNt1lJg,bVKHjqy,sh5HnSu	2604499135,2825585818,170346883,2820627271,2981475446	0.090,0.300,0.100,0.150,0.360
QtSVjTr	HGx93Ny,dGKSXvg,1kqfOzR,gXhPCYa,Ex487sT	1384012064,3540916639,23537361,4222039289,366601609	0.120,0.050,0.100,0.610,0.120
SrScEW7	UznbS1g,DM4bPIu,xfUUumm,SbDXtQl,XsJjFwb	200760512,273256230,4267826073,440517366,1638734832	0.240,0.080,0.510,0.090,0.080
nRybrkZ	ngipHDB,C2XxQle,hErW1mN,EIrkzIs,HGFxSfh	4068376483,2241373261,432261132,2974783797,3392931077	0.280,0.020,0.620,0.020,0.060
ImvrPad	qjkxDUb,cfl41gE,q2YvYYh,WnhsohT,FhqanMT	796818574,3513466687,3364396027,2252622819,1938650609	0.100,0.250,0.460,0.120,0.070
d4kLUaF	cYP3Njb,JKppFDR,BYlNrDo,EidWIU7,nQvat3R	1593976808,1284331690,1416922226,1478259682,150494231	0.320,0.050,0.060,0.530,0.040
W2eq7cN	FlZk2Lu,t46FGHt,UXeEwxC,0ecOqJn,h8dcfqh	884241216,2095627696,163102359,345765142,3899766929	0.070,0.050,0.430,0.440,0.010
Z2SGt2a	lhgwp0K,hXpcKC4,pYLjlwU,Nd66qxw,RZkSknP	3907190480,4123801288,3181289333,2446738635,731698757	0.420,0.040,0.140,0.270,0.130
IqWNB9w	r3SnHAb,BCvBEzS,CqRzqao,eb4x8FE,rWiRr8f	3798888412,645818461,1971809888,844578145,3826108869	0.400,0.030,0.120,0.170,0.280
lxv5iVQ	3T4vtQa,qteusaa,PWxMwEq,PuadfOJ,J8ewFqP	1246117458,900015933,3081685687,1155517709,608581645	0.010,0.020,0.100,0.780,0.090
LPObJKb	8ElIZFw,cRjgowv,R5lOZnK,9ZOEhpy,HGO1Beh	3417832396,559620264,2358804852,1667523126,539336513	0.360,0.020,0.020,0.290,0.310
B5Yoejr	9XBAA3P,xFP7cgw,F4XVkSN,x1tD0jM,kpqdbaB	1882125078,3467216419,3528667594,1662338794,1288494382	0.490,0.200,0.110,0.170,0.030
UBBH08a	GgD8NuG,AIGUWmx,I10DNvQ,4iFcXiI,0FGFiHZ	3615518355,4146142944,996333475,2721307655,2576592059	0.050,0.340,0.470,0.070,0.070
tlzVLPQ	7xSDRbf,IfVwnBE,QM2AZtt,YVsLvvb,vzMFGfb	1357196797,1554666727,2528626809,3250563780,3890992203	0.490,0.070,0.110,0.040,0.290
Er1vyCd	JDVVAhs,j4K6y4g,kMlQDzo,UGVkTXO,rOT2Xfa	1806703313,2300746926,2251694316,3902149035,1883927171	0.320,0.180,0.110,0.010,0.380
b7xUCHz	Gn9GAOO,UsCt6rf,kKgC5Wy,NQJFtWx,NZlfB8X	1128236452,3701411227,1507275602,3865725005,336523834	0.270,0.090,0.420,0.040,0.180
r2thwwJ	fNd8LKO,DVZlkVR,ZsN1b0W,DzxcEGW,GZAA3jw	719035207,3397475041,840247467,2298486179,3020235965	0.470,0.320,0.040,0.050,0.120
cnYCBua	rqYM5hX,SHkJXWy,Hc70ZM0,qrBpI5A,3DnTAmY	223504448,4175470392,3364946826,4269705363,2945913464	0.430,0.300,0.080,0.060,0.130
aXX3hrE	M1ra5Dd,bIwPO3M,cjiVYOj,s1RMVAB,DYvhycE	446366798,1192527361,778450042,808463732,3166889427	0.100,0.260,0.070,0.050,0.520
rWX6SaV	qUNqMJW,xK0fHRl,C2skMuL,6t1JDyJ,RfbsPCO	4030756029,2494254553,2728505157,1103852605,3486253469	0.150,0.250,0.070,0.110,0.420
hq8DmBx	Pwo0BnL,R2jwJNL,AKKmfK6,8z08cUv,OuqSlS1	2229322054,2523479275,3919121421,1834755911,1526966635	0.120,0.490,0.020,0.290,0.080
Wxvub5w	YurU2rD,EvqqwjQ,L9Kgj86,vVc9Xlq,gRvPnBW	3381477130,3924608438,3343258453,1997551283,3034463085	0.140,0.110,0.290,0.260,0.200
ubv5syA	QEKKuVl,7uSIHXl,nUYrm0b,qkNk9k7,gaKY5wG	743298800,45261727,598490427,2022514642,3674983603	0.120,0.410,0.290,0.120,0.060
LZTfbRP	Fa3spCd,XZaNvEA,cnU0ytw,HRP3rKc,hyrrud2	691721597,4016226814,2168778952,4143770839,1215322718	0.330,0.160,0.200,0.220,0.090
RD6OqVv	ePsxoUW,Tb9k8jh,pPi9Rba,D3U3nf1,GcfMHw0	3145816091,1356084235,2436618113,1866626406,2079967518	0.410,0.150,0.110,0.090,0.240
xCY89iW	cshvyWT,uYfcS2g,38Qalx5,MnTwGIT,4h9QRBX	1490149954,3714268418,1663456933,1430362814,1795106419	0.010,0.070,0.140,0.490,0.290
BAkLFL0	1G6uJ0F,epYJz55,ltjaJkh,nUmV0uV,2sTytI2	3375604994,39799589,67876756,1316442569,1523154934	0.310,0.390,0.010,0.110,0.180
oWtR3bE	LFBbMUO,ppW9fxb,1tUBI9M,a5esZHn,iteMbfs	432421438,1344734079,1448524577,2412157507,3258907517	0.010,0.480,0.320,0.060,0.130
xzUkT3Y	TDERA0b,XG0Rkcd,99YsZl0,hmmbh5i,YFzwJRf	2405909439,758750790,1957442317,2076763968,1056828945	0.260,0.090,0.190,0.180,0.280
8ZgZUWp	ZvmKeta,sm0yMKc,vWqFXus,GqxjePg,NebWo1U	3908204883,2968527494,3168735834,2145693990,3376522028	0.350,0.070,0.330,0.130,0.120
cCDwUrO	1cA1DMK,7eUB4Ct,uUC246I,4CsY5D6,rCVApdN	128253704,2020261656,3166405843,3899085466,1679044191	0.640,0.080,0.120,0.020,0.140
DwCx69m	szYaNJy,uOHYQSM,TmMld8k,StlkIiv,HyiRGh5	943489986,2108400149,2689117302,132663299,3662497891	0.140,0.210,0.240,0.210,0.200
cFrLRth	TD2CA5H,Q4fIxme,SsDDndI,3P4Nk8l,BYIUJDK	2876623137,2551155211,1198670266,1025648276,483443357	0.270,0.250,0.230,0.210,0.040
MuFnGA8	YImI3oE,ezKa06C,Re9q9Uh,TAgTHUC,amHSRPR	4186005996,2955662659,3059745993,1561276234,2941001905	0.110,0.060,0.030,0.680,0.120
PACuWEU	z4XQN4f,sUqwg5l,Z9txGV4,58RkI4U,E4IrURS	3425887947,1116239432,3548410898,3010901832,2480025410	0.020,0.060,0.400,0.170,0.350
qapYSMi	oGRHFoq,GJsQmNF,9hGCqct,L4IjZIY,0hNFMIh	1298525310,446498442,2665506711,4047612322,759690335	0.410,0.020,0.270,0.170,0.130
hOXmY2H	3KiGdhp,rj7OHYk,bvv3Y4V,lLiace9,20ihfw4	3462825997,2112742878,3600154997,1112034483,4257852709	0.040,0.200,0.280,0.320,0.160
uQZatCh	BwCYKv9,MoXliG4,Bma5XyI,1ejWh1S,k4EpHd6	173312320,547896789,3709806987,1191335781,3443206790	0.110,0.050,0.150,0.540,0.150
BNYNCxk	J461uzG,gFN9DJB,M08l09Z,2HIU3lE,BJ9KqbV	1523110836,1175194473,3932784150,244669219,1513682886	0.020,0.110,0.570,0.070,0.230
IdRNyef	c9cGrHG,zg5X8uM,v0E02Bs,9cs0sn0,RxFlM6r	1784100646,3089800358,2405133274,2083610439,2018263364	0.040,0.300,0.280,0.340,0.040
wfuaGC4	N4M3BWd,utjI3BI,uR92iPM,PoNVOBo,78HMbDS	895301118,3596779467,2192632664,3814103707,4266758525	0.420,0.110,0.240,0.070,0.160
WSeJTVS	AmqmhMN,Bl4ycHw,q1uKEmz,bPjqzoJ,JL1rJYv	2935486149,2734320737,1490739210,4141460324,2116180398	0.150,0.110,0.040,0.180,0.520
wPyBiHt	08DvHBj,WgehqhT,5419oLC,Wjp4gI9,V37WFUB	3320677301,4183026040,2150083906,4170195873,1755161031	0.050,0.310,0.160,0.160,0.320
iGm4nR1	iCrAbXc,6AkY1el,tCjTgJ8,VahAE4M,FoMaoh7	1036328704,1685276632,1876540525,1155057263,488437137	0.060,0.250,0.220,0.030,0.440
QbDvHFx	x7XhLbA,8bTQlrr,RBWGe00,lSg2qNu,yIIFbWL	3435185440,3555861535,1162748518,3089670623,1682294878	0.160,0.180,0.600,0.020,0.040
JgGPGqB	teij3um,I2LegVA,k2SzhH4,MJlufk5,iWhsJ4Y	2864867356,1765173659,2177446093,2079665210,42638310	0.300,0.130,0.350,0.020,0.200
gar6W0a	sSjZDTM,0yGkSRC,sxvdZMY,XKnv6Xn,rTMuoR3	1946500778,1523628011,2054911967,2218604068,2775751810	0.160,0.270,0.080,0.100,0.390
V2UL8CE	ZfqFInN,K7aozUz,PVboAvv,xwhaoPr,TiESFRL	4121878986,2991205210,1416958428,2486995651,280993597	0.150,0.570,0.120,0.120,0.040
iBe6sd9	r1fUqTZ,Ggsny66,6QMS2eZ,8TL2jGT,Sx5rhu1	2707213674,891671160,1077556885,798092085,4012197063	0.330,0.350,0.100,0.160,0.060
Mkq7oKz	9L5Uwxm,ruSdJ94,f4BkESH,nnaPXzy,MDvxH4d	3484110619,3762189080,3007366410,1571116208,1100384114	0.050,0.380,0.100,0.430,0.040
Echkyd6	FpW5zOG,9o6TRxf,WA2atg3,ZVT5p9E,9H2X6i6	4249682064,2969335028,1619148315,3851032060,3930698282	0.320,0.190,0.040,0.210,0.240
L2e7PnJ	sxi8Bln,RWOGNEm,ISGj6c5,265ufKF,7bNFyB0	4233665404,367612264,2154207767,2829374427,3188473967	0.040,0.210,0.620,0.090,0.040
QQQJ90l	LxkDAkM,gnWB40c,M1OfGtG,Yar86UH,NR3xNi1	1809070145,2066884228,3845353239,3957697420,7138358	0.420,0.140,0.060,0.320,0.060
ftqCos8	TSNuqeF,mr4GBZO,TZSd4IW,7RFKw42,RqCsi6l	450714565,2409695941,2902966490,3189751638,1327190960	0.080,0.180,0.470,0.190,0.080
yKXyCll	EmkuHzp,HIJnbrC,FQdHPSV,cJzqsBN,MkpcnaX	966155871,4227547299,890684980,428675551,2532070143	0.260,0.320,0.120,0.100,0.200
Ltc99hC	t1OiDcV,38jcTlG,Uz0EkDr,wjdLEtx,AFTY5Tm	1977075126,861706604,746506739,2039693848,1688781035	0.320,0.040,0.560,0.040,0.040
CwJ72PS	boXDrev,PNnkuU4,dzCb2xT,8XcWX75,h31Zw40	1615877007,466117475,1827615501,2505323863,3160350872	0.020,0.860,0.010,0.050,0.060
398I1bk	sECMzCo,VqNWFp6,9V6smmH,3e4OGaS,lE4MxAo	1593725397,3253377306,1278969034,1120786544,2839583570	0.260,0.290,0.040,0.020,0.390
REOcbDv	x2rgvWa,eoNEuez,KyLifRw,SPqZvre,KPmrFOG	119903737,4129293526,4100166324,1897327124,2983042690	0.030,0.080,0.310,0.110,0.470
3hPw9AL	WH6HnaX,ittGZdC,BFGJc89,YvZ6KOD,jPOwuNL	1769322818,3079431434,3998194098,2287584162,3761034708	0.170,0.230,0.080,0.030,0.490
67JUDsI	jQCsLXk,xxHg4Lz,GAdW5ix,1WgBY3y,si4gBBB	4221188508,1650309692,2707929765,1264813078,1864563376	0.660,0.040,0.110,0.180,0.010
siEAQHx	0GAb4kW,TfbrBau,tMVhTSq,83EVfdZ,sAtFKYR	1646516532,1627497187,82891959,3388290530,576017514	0.090,0.110,0.620,0.130,0.050
YdK2IN2	h8nBFGu,JJ7VAVB,XjBRDIx,jzlwhXz,7t0TSwV	3803390374,1067327879,3579109973,3798444307,2213825862	0.230,0.110,0.430,0.070,0.160
BPlb3ao	V6aGTYp,XoaYvmt,QFhlOIL,NRvpwiQ,hFdUk4l	4066485774,497358643,3768397285,1756804047,2298012960	0.190,0.080,0.010,0.400,0.320
RuEsWfA	JdoqIJu,ja95wJV,EXuAKWf,jPKTS4p,1bwz93O	1724035317,3603813029,477173663,2626197834,955262952	0.030,0.310,0.090,0.560,0.010
NL6uUh8	R9NSmf3,aEMX7gD,bXTWocK,LaOK0PF,XSYhXmA	1470479836,4149328382,1167508390,4106520404,464027006	0.030,0.680,0.110,0.060,0.120
SL6Qjdp	miJ6Nmw,LoWFV7u,bUcUyC8,vXXvszz,5c0wn48	3031819036,2327909699,4269283168,2457174550,1009934870	0.060,0.080,0.450,0.150,0.260
V240W33	Az1rZqr,J4WlBZG,Zv0iSTU,rRfApAO,IsqN5ns	1517269314,2095161839,3106763159,2055977357,3062261228	0.050,0.040,0.070,0.030,0.810
adqKefY	Zg28uBv,HWkOUJ9,biv3337,kr2urs1,y9dwE5G	3969492501,855333306,3866674297,484885350,418532844	0.420,0.020,0.050,0.170,0.340
FcBBCPF	BjXNvWo,wjP82In,DeDn2qW,saUnV1k,GYkinIT	991988620,48070390,3034363420,3295999495,1075787048	0.310,0.030,0.060,0.050,0.550
xusf4F2	kci6aDe,0QmuvLm,DA5ops9,RwkfZ5P,hGjToIB	2433998198,2960017162,841194806,226197730,520845722	0.390,0.110,0.140,0.110,0.250
rTgjZvH	v4qcput,zBViOZM,ucLdU05,VPSOKhJ,I46meu5	1214836588,55267317,3120090734,2939377303,3792766047	0.010,0.030,0.330,0.520,0.110
2jJsN7v	srYiRPD,Vredj8G,kZIS8tZ,XCs0Uku,m5raEdg	2337757894,1957681954,1537766777,2841883397,2572188744	0.530,0.040,0.190,0.230,0.010
r9caNVg	h6gswHk,nUF2qmJ,FcVHlY2,hyE91Mw,Kl5epV4	4062886246,1878967093,321389922,3465228463,1299855308	0.250,0.430,0.050,0.070,0.200
e47EWIi	q3KMv7z,5ZTwF5o,bX8FHmZ,okfSDn6,49cYL7C	4111768850,680612951,3052096218,2986528065,3115521630	0.310,0.300,0.210,0.020,0.160
XhzoUv9	D8wDa1y,5eMpEKl,d6CmqMU,0cyLaQY,OogZujm	1112872307,1161219596,2410278426,2418879702,2799334467	0.310,0.380,0.080,0.210,0.020
YTLqQQU	MUB6SXX,fZg28gS,0hkHhy0,9F3dpeD,itHRV0z	3076933888,2413573111,2239026639,3579606797,2500083065	0.270,0.140,0.230,0.320,0.040
hLM7dvA	XFo9wFA,ZDO62VX,qApOLIC,Dz6e52L,9ocCo0d	1788169617,1387207726,2462483120,1517616312,2104161238	0.780,0.010,0.070,0.090,0.050
